Chromosome Physical_Pos cM/Mb deCODE
22 33715131 2.040816326525856 27.3462
22 33715371 1.6666666666627823 27.3466
22 33715917 1.6483516483543135 27.3475
22 33716543 1.7571884984041357 27.3486
22 33717584 1.6330451488948998 27.3503
22 33717600 6.249999999985434 27.3504
22 33717727 1.5748031496026291 27.3506
22 33718416 1.7416545718443481 27.3518
22 33719193 1.673101673102346 27.3531
22 33720518 1.6603773584893777 27.3553
22 33720546 3.571428571420248 27.3554
22 33720597 1.9607843137209204 27.3555
22 33721124 1.707779886150769 27.3564
22 33721320 1.530612244894392 27.3567
22 33722692 1.6763848396514178 27.359
22 33723292 1.8333333333290607 27.3601
22 33723863 4.203152364275853 27.3625
22 33725092 4.149715215621458 27.3676
22 33725859 4.172099087352866 27.3708
22 33726223 4.120879120879277 27.3723
22 33726472 4.417670682734896 27.3734
22 33726500 3.571428571420248 27.3735
22 33726521 4.761904761893664 27.3736
22 33726663 4.225352112666209 27.3742
22 33726749 4.6511627907281445 27.3746
22 33727723 4.106776180695876 27.3786
22 33728020 4.3771043771061375 27.3799
22 33728035 0.0 27.3799
22 33728482 4.250559284114373 27.3818
22 33728704 4.50450450451001 27.3828
22 33728705 0.0 27.3828
22 33729763 4.158790170132707 27.3872
22 33730095 0.0 27.3872
22 33730575 0.0 27.3872
22 33730608 0.0 27.3872
22 33730891 0.0 27.3872
22 33731035 0.0 27.3872
22 33731153 0.0 27.3872
22 33731653 0.0 27.3872
22 33731834 0.0 27.3872
22 33731899 0.0 27.3872
22 33733527 0.0 27.3872
22 33733977 0.0 27.3872
22 33733995 0.0 27.3872
22 33734105 0.0 27.3872
22 33734240 0.0 27.3872
22 33734299 0.0 27.3872
22 33734393 0.0 27.3872
22 33734396 0.0 27.3872
22 33734453 0.0 27.3872
22 33735290 0.0 27.3872
22 33735346 0.0 27.3872
22 33735366 0.0 27.3872
22 33735607 0.0 27.3872
22 33736107 0.0 27.3872
22 33736654 0.0 27.3872
22 33737173 0.0 27.3872
22 33737243 0.0 27.3872
22 33738301 0.0 27.3872
22 33738324 0.0 27.3872
22 33738531 0.0 27.3872
22 33738720 0.0 27.3872
22 33738799 0.0 27.3872
22 33738865 0.0 27.3872
22 33739226 0.0 27.3872
22 33739535 0.0 27.3872
22 33739592 0.0 27.3872
22 33740357 0.0 27.3872
22 33740480 0.0 27.3872
22 33740860 0.0 27.3872
22 33743341 0.0 27.3872
22 33745236 3.3773087071236385 27.3936
22 33746526 3.333333333333827 27.3979
22 33746624 4.081632653051712 27.3983
22 33748362 3.337169159954369 27.4041
22 33749276 3.391684901531598 27.4072
22 33750384 3.4296028880850624 27.410999999999998
22 33750921 3.351955307267989 27.4128
22 33751394 3.3826638477797544 27.4144
22 33751863 3.4115138592746774 27.416
22 33754562 0.07410151908096846 27.4162
22 33757643 0.12982797792894119 27.4166
22 33757864 0.0 27.4166
22 33758173 0.0 27.4166
22 33758684 0.19569471624220539 27.4167
22 33758736 0.0 27.4167
22 33760604 0.10706638115606738 27.4169
22 33762265 0.0 27.4169
22 33762331 0.0 27.4169
22 33762386 0.0 27.4169
22 33762428 0.0 27.4169
22 33763247 0.0 27.4169
22 33763702 0.0 27.4169
22 33763723 0.0 27.4169
22 33764167 0.0 27.4169
22 33765453 0.0 27.4169
22 33766355 0.0 27.4169
22 33766794 9.111617312075936 27.4209
22 33767245 9.312638580933193 27.4251
22 33768875 9.14110429447902 27.44
22 33768877 0.0 27.44
22 33769155 9.352517985602494 27.4426
22 33770012 9.218203033842363 27.4505
22 33770445 9.006928406461931 27.4544
22 33770622 9.604519774008988 27.4561
22 33771017 9.113924050638653 27.4597
22 33771343 9.20245398773041 27.4627
22 33771672 9.118541033424199 27.4657
22 33773590 0.0 27.4657
22 33773867 0.0 27.4657
22 33774330 0.0 27.4657
22 33774359 0.0 27.4657
22 33774453 0.0 27.4657
22 33776099 0.0 27.4657
22 33776430 0.0 27.4657
22 33776825 0.0 27.4657
22 33776882 0.0 27.4657
22 33777262 0.0 27.4657
22 33777269 0.0 27.4657
22 33777647 0.0 27.4657
22 33778225 0.0 27.4657
22 33779182 0.0 27.4657
22 33780897 0.0 27.4657
22 33781654 0.0 27.4657
22 33784174 0.0 27.4657
22 33786170 0.0 27.4657
22 33786251 0.0 27.4657
22 33786342 0.0 27.4657
22 33788699 0.0 27.4657
22 33790096 0.0 27.4657
22 33790141 0.0 27.4657
22 33791374 0.0 27.4657
22 33792169 0.0 27.4657
22 33792423 0.0 27.4657
22 33792652 0.0 27.4657
22 33792672 0.0 27.4657
22 33792712 0.0 27.4657
22 33792783 0.0 27.4657
22 33792824 0.0 27.4657
22 33793053 0.0 27.4657
22 33793795 0.0 27.4657
22 33794134 0.0 27.4657
22 33794178 0.0 27.4657
22 33794457 0.0 27.4657
22 33794573 0.0 27.4657
22 33794850 0.0 27.4657
22 33794897 0.0 27.4657
22 33795900 0.0 27.4657
22 33795921 0.0 27.4657
22 33795997 0.0 27.4657
22 33796258 0.0 27.4657
22 33796656 0.0 27.4657
22 33796707 0.0 27.4657
22 33796882 0.0 27.4657
22 33797189 0.0 27.4657
22 33797326 0.0 27.4657
22 33797362 0.0 27.4657
22 33797682 0.0 27.4657
22 33797796 0.0 27.4657
22 33797883 0.0 27.4657
22 33798006 0.0 27.4657
22 33798116 0.0 27.4657
22 33798202 0.0 27.4657
22 33798221 0.0 27.4657
22 33798423 0.0 27.4657
22 33798439 0.0 27.4657
22 33799128 0.0 27.4657
22 33799353 0.0 27.4657
22 33800119 0.0 27.4657
22 33801143 0.0 27.4657
22 33801379 0.0 27.4657
22 33801983 5.960264900666006 27.4693
22 33803316 5.926481620404616 27.4772
22 33803726 5.853658536589053 27.4796
22 33804468 5.929919137466851 27.484
22 33804510 7.142857142840496 27.4843
22 33804804 5.782312925168676 27.486
22 33805341 46.74115456238053 27.5111
22 33807636 46.666666666667815 27.6182
22 33807670 47.05882352940658 27.6198
22 33807835 46.66666666666556 27.6275
22 33807967 0.757575757573992 27.6276
22 33808425 0.43668122270640586 27.6278
22 33809429 0.5976095617515953 27.6284
22 33810205 0.5154639175245719 27.6288
22 33810970 0.5228758169968896 27.6292
22 33811494 0.5725190839681313 27.6295
22 33812517 0.4887585532735432 27.63
22 33815171 0.527505651846379 27.6314
22 33816222 0.5708848715495733 27.631999999999998
22 33817498 0.4702194357383655 27.6326
22 33817529 0.0 27.6326
22 33820256 0.550055005500571 27.6341
22 33820350 0.0 27.6341
22 33820947 0.5025125628128992 27.6344
22 33822545 0.5632040050071685 27.6353
22 33823144 0.5008347245397342 27.6356
22 33823308 0.6097560975595545 27.6357
22 33823409 0.0 27.6357
22 33823454 4.444444444434086 27.6359
22 33824208 2.785145888597097 27.638
22 33824998 2.784810126580285 27.6402
22 33825519 2.8790786948177676 27.6417
22 33825549 3.3333333333255646 27.6418
22 33825640 2.1978021977970754 27.642
22 33825650 9.999999999976694 27.6421
22 33826321 2.6825633383000858 27.6439
22 33826566 0.0 27.6439
22 33827105 0.0 27.6439
22 33827522 0.0 27.6439
22 33828765 0.0 27.6439
22 33828944 0.0 27.6439
22 33828996 0.0 27.6439
22 33829087 0.0 27.6439
22 33829908 0.0 27.6439
22 33831348 0.0 27.6439
22 33831448 0.0 27.6439
22 33831584 0.0 27.6439
22 33831799 0.0 27.6439
22 33832148 0.0 27.6439
22 33832317 0.0 27.6439
22 33832735 0.0 27.6439
22 33833853 0.0 27.6439
22 33834668 0.0 27.6439
22 33835517 0.0 27.6439
22 33836791 0.0 27.6439
22 33840160 0.0 27.6439
22 33842454 0.0 27.6439
22 33842671 0.0 27.6439
22 33843029 0.0 27.6439
22 33843347 0.0 27.6439
22 33843452 0.0 27.6439
22 33843597 0.0 27.6439
22 33844303 0.0 27.6439
22 33844968 0.0 27.6439
22 33845549 0.0 27.6439
22 33845576 0.0 27.6439
22 33845767 0.0 27.6439
22 33845831 0.0 27.6439
22 33845851 0.0 27.6439
22 33846669 0.0 27.6439
22 33846914 0.0 27.6439
22 33846972 0.0 27.6439
22 33847024 0.0 27.6439
22 33847076 0.0 27.6439
22 33847286 0.0 27.6439
22 33848092 0.0 27.6439
22 33848936 2.1327014218043963 27.6457
22 33848972 2.7777777777713037 27.6458
22 33849461 2.044989775046359 27.6468
22 33850168 1.9801980198023903 27.6482
22 33852494 2.0636285468628652 27.653000000000002
22 33852548 1.851851851781745 27.6531
22 33855383 2.0811287477968303 27.659000000000002
22 33855512 2.3255813953434172 27.6593
22 33856304 2.020202020201798 27.6609
22 33857104 1.9999999999997797 27.6625
22 33859167 2.0843431895283975 27.6668
22 33859963 2.01005025125606 27.6684
22 33860913 2.10526315789731 27.6704
22 33861275 1.9337016574540569 27.6711
22 33861721 2.2421524663704533 27.6721
22 33861950 1.7467248908256234 27.6725
22 33862093 2.0979020978972085 27.6728
22 33862124 3.225806451605385 27.6729
22 33862239 1.7391304348094487 27.6731
22 33862494 2.3529411764651043 27.6737
22 33863218 2.071823204419968 27.6752
22 33863676 1.9650655021865833 27.6761
22 33864711 2.028985507245081 27.6782
22 33864817 2.8301886792386868 27.6785
22 33866241 2.0365168539328278 27.6814
22 33866854 2.120717781403789 27.6827
22 33867163 0.647249190937003 27.6829
22 33867464 0.6644518272409764 27.6831
22 33867479 0.0 27.6831
22 33868829 0.6666666666677445 27.684
22 33868844 0.0 27.684
22 33869321 0.6289308176085971 27.6843
22 33870673 0.7396449704151051 27.6853
22 33870905 0.43103448275761613 27.6854
22 33872468 0.7037747920648986 27.6865
22 33874169 0.6466784244567837 27.6876
22 33874704 0.7476635514067672 27.688000000000002
22 33875161 0.6564551422304176 27.6883
22 33875365 0.9803921568604602 27.6885
22 33877944 0.6591702210157389 27.6902
22 33878152 0.48076923076811034 27.6903
22 33878179 3.703703703695072 27.6904
22 33878772 0.6745362563222054 27.6908
22 33879002 0.43478260869463886 27.6909
22 33879139 0.729927007297569 27.691
22 33880193 0.6641366223927146 27.6917
22 33880290 1.0309278350491438 27.6918
22 33880394 0.9615384615362207 27.6919
22 33881925 0.6531678641418825 27.6929
22 33882364 0.6833712984038743 27.6932
22 33882763 0.751879699246368 27.6935
22 33883980 0.657354149546537 27.6943
22 33884396 0.7211538461607057 27.6946
22 33884456 0.0 27.6946
22 33885208 0.664893617019727 27.6951
22 33886313 0.7239819004540164 27.6959
22 33886695 0.7853403141342953 27.6962
22 33886848 0.6535947712403067 27.6963
22 33887540 0.5780346820795776 27.6967
22 33887679 0.7194244604299781 27.6968
22 33887788 0.9174311926584122 27.6969
22 33890629 0.6687785990845211 27.6988
22 33891147 0.0 27.6988
22 33891947 0.0 27.6988
22 33892516 0.0 27.6988
22 33892590 0.0 27.6988
22 33892676 0.0 27.6988
22 33893421 0.0 27.6988
22 33893601 0.0 27.6988
22 33893805 0.0 27.6988
22 33894294 0.0 27.6988
22 33894488 0.0 27.6988
22 33895036 0.18248175182439225 27.6989
22 33895535 0.0 27.6989
22 33895712 0.0 27.6989
22 33896362 0.0 27.6989
22 33896495 0.0 27.6989
22 33896973 0.0 27.6989
22 33897680 0.0 27.6989
22 33898368 0.0 27.6989
22 33898427 0.0 27.6989
22 33898451 4.166666666804986 27.699
22 33898484 3.030303030295968 27.6991
22 33900764 2.763157894736635 27.7054
22 33902059 2.779922779921788 27.709
22 33902342 2.826855123680877 27.7098
22 33902479 2.919708029190276 27.7102
22 33902532 1.8867924528257913 27.7103
22 33903083 2.903811252268283 27.7119
22 33903529 2.690582959642951 27.7131
22 33904158 2.86168521462537 27.7149
22 33904676 2.702702702703262 27.7163
22 33904686 0.0 27.7163
22 33904738 3.8461538461448828 27.7165
22 33904754 0.0 27.7165
22 33904918 3.0487804877977727 27.717
22 33905731 2.7060270602730356 27.7192
22 33906097 3.0054644808770195 27.7203
22 33906400 2.640264026396487 27.7211
22 33906591 2.617801047114318 27.7216
22 33907964 2.840495265842366 27.7255
22 33908891 2.8047464940680107 27.7281
22 33909323 2.777777777771304 27.7293
22 33909895 2.797202797202489 27.7309
22 33910062 2.395209580854015 27.7313
22 33910736 2.81899109792155 27.7332
22 33911198 2.813852813853946 27.7345
22 33913072 2.7748132337238736 27.7397
22 33913250 2.8089887640583564 27.7402
22 33913343 3.2258064516053855 27.7405
22 33913844 2.794411177645289 27.7419
22 33914018 2.298850574707286 27.7423
22 33914103 3.5294117646976564 27.7426
22 33914319 2.777777777787752 27.7432
22 33914824 2.772277227716311 27.7446
22 33915455 2.6941362916056155 27.7463
22 33915503 4.166666666656956 27.7465
22 33915844 2.6392961876771333 27.7474
22 33917312 2.7929155313359013 27.7515
22 33917344 3.124999999992717 27.7516
22 33917637 2.7303754266269222 27.7524
22 33919934 2.786242925554765 27.7588
22 33920421 2.8747433264893014 27.7602
22 33920601 0.0 27.7602
22 33920823 0.0 27.7602
22 33920948 0.0 27.7602
22 33921249 0.0 27.7602
22 33921753 0.0 27.7602
22 33921823 0.0 27.7602
22 33922074 0.0 27.7602
22 33924289 0.0 27.7602
22 33924483 0.0 27.7602
22 33924594 0.0 27.7602
22 33924695 0.0 27.7602
22 33924825 0.0 27.7602
22 33924919 0.0 27.7602
22 33925010 0.0 27.7602
22 33925106 0.0 27.7602
22 33925155 0.0 27.7602
22 33925722 0.0 27.7602
22 33925752 0.0 27.7602
22 33927881 0.0 27.7602
22 33927914 0.0 27.7602
22 33928049 0.0 27.7602
22 33928225 0.0 27.7602
22 33929352 0.0 27.7602
22 33929448 0.0 27.7602
22 33929800 0.0 27.7602
22 33930015 0.0 27.7602
22 33930453 0.0 27.7602
22 33930525 0.0 27.7602
22 33932356 0.0 27.7602
22 33932381 0.0 27.7602
22 33932433 0.0 27.7602
22 33932514 0.0 27.7602
22 33932624 0.0 27.7602
22 33933520 0.0 27.7602
22 33933584 0.0 27.7602
22 33933970 0.0 27.7602
22 33934464 0.0 27.7602
22 33934485 0.0 27.7602
22 33934666 0.0 27.7602
22 33934745 0.0 27.7602
22 33935350 0.0 27.7602
22 33935897 0.0 27.7602
22 33936021 0.0 27.7602
22 33936222 0.0 27.7602
22 33936475 0.0 27.7602
22 33936665 0.0 27.7602
22 33938447 0.0 27.7602
22 33938760 0.0 27.7602
22 33939558 0.0 27.7602
22 33940002 0.0 27.7602
22 33941163 0.0 27.7602
22 33941915 0.0 27.7602
22 33943284 0.0 27.7602
22 33944900 0.0 27.7602
22 33944944 0.0 27.7602
22 33946783 0.0 27.7602
22 33948917 0.0 27.7602
22 33949096 0.0 27.7602
22 33949187 0.0 27.7602
22 33950283 0.0 27.7602
22 33950513 0.0 27.7602
22 33950537 0.0 27.7602
22 33950885 0.0 27.7602
22 33951266 0.0 27.7602
22 33951553 0.0 27.7602
22 33954700 0.0 27.7602
22 33955174 0.0 27.7602
22 33956080 0.0 27.7602
22 33958689 0.0 27.7602
22 33958836 0.0 27.7602
22 33959638 0.0 27.7602
22 33960548 0.0 27.7602
22 33960676 0.0 27.7602
22 33960714 0.0 27.7602
22 33961517 0.0 27.7602
22 33961892 0.0 27.7602
22 33961918 0.0 27.7602
22 33962609 0.0 27.7602
22 33962949 0.0 27.7602
22 33963191 0.0 27.7602
22 33963431 0.0 27.7602
22 33963707 0.0 27.7602
22 33963757 0.0 27.7602
22 33963790 0.0 27.7602
22 33963938 0.0 27.7602
22 33964576 0.0 27.7602
22 33965006 0.0 27.7602
22 33965497 0.0 27.7602
22 33965639 0.0 27.7602
22 33965912 0.0 27.7602
22 33965913 0.0 27.7602
22 33966867 0.0 27.7602
22 33966965 0.0 27.7602
22 33967289 0.0 27.7602
22 33967686 35.26448362720238 27.7742
22 33968368 35.337243401760524 27.7983
22 33969016 35.18518518518542 27.8211
22 33969514 35.3413654618435 27.8387
22 33969744 0.0 27.8387
22 33970348 0.0 27.8387
22 33970493 0.0 27.8387
22 33970742 0.0 27.8387
22 33970974 0.0 27.8387
22 33972438 0.0 27.8387
22 33972976 0.0 27.8387
22 33973088 0.0 27.8387
22 33973118 0.0 27.8387
22 33973393 0.0 27.8387
22 33973415 0.0 27.8387
22 33973512 0.0 27.8387
22 33973821 0.0 27.8387
22 33973905 0.0 27.8387
22 33975839 0.0 27.8387
22 33975998 0.0 27.8387
22 33978076 0.0 27.8387
22 33978131 0.0 27.8387
22 33978311 0.0 27.8387
22 33978458 0.0 27.8387
22 33979605 0.0 27.8387
22 33979937 0.0 27.8387
22 33980108 0.0 27.8387
22 33980719 0.0 27.8387
22 33980721 0.0 27.8387
22 33981599 0.0 27.8387
22 33983380 0.0 27.8387
22 33983594 0.0 27.8387
22 33984329 0.0 27.8387
22 33984394 0.0 27.8387
22 33984757 0.0 27.8387
22 33985010 0.0 27.8387
22 33985315 0.0 27.8387
22 33985360 0.0 27.8387
22 33985629 0.0 27.8387
22 33986493 0.0 27.8387
22 33986543 0.0 27.8387
22 33986668 0.0 27.8387
22 33988470 0.0 27.8387
22 33989331 0.0 27.8387
22 33989474 0.0 27.8387
22 33989858 0.0 27.8387
22 33989879 0.0 27.8387
22 33989916 0.0 27.8387
22 33990153 0.0 27.8387
22 33990203 0.0 27.8387
22 33990431 0.0 27.8387
22 33990896 0.0 27.8387
22 33990910 0.0 27.8387
22 33991430 0.0 27.8387
22 33991571 0.0 27.8387
22 33991956 0.0 27.8387
22 33992393 0.0 27.8387
22 33992584 0.0 27.8387
22 33992637 0.0 27.8387
22 33992910 0.0 27.8387
22 33993081 0.0 27.8387
22 33994030 0.0 27.8387
22 33994118 0.0 27.8387
22 33994229 0.0 27.8387
22 33994266 0.0 27.8387
22 33995211 0.0 27.8387
22 33995466 0.0 27.8387
22 33996202 0.0 27.8387
22 33996294 0.0 27.8387
22 33996444 0.0 27.8387
22 33996546 0.0 27.8387
22 33996636 0.0 27.8387
22 33997220 0.0 27.8387
22 33997376 0.0 27.8387
22 33997551 0.0 27.8387
22 33997723 0.0 27.8387
22 33998026 0.0 27.8387
22 33998541 0.0 27.8387
22 33999325 0.0 27.8387
22 34000175 0.0 27.8387
22 34000230 0.0 27.8387
22 34000928 0.0 27.8387
22 34001372 0.0 27.8387
22 34002731 0.0 27.8387
22 34004071 0.0 27.8387
22 34004472 0.0 27.8387
22 34004561 0.0 27.8387
22 34006203 0.0 27.8387
22 34008430 0.0 27.8387
22 34009001 0.0 27.8387
22 34009972 0.0 27.8387
22 34010313 0.0 27.8387
22 34010437 0.0 27.8387
22 34010546 0.0 27.8387
22 34010710 0.0 27.8387
22 34011334 0.0 27.8387
22 34013807 0.04043671653852282 27.8388
22 34014777 1.8556701030921212 27.8406
22 34015686 1.8701870187053284 27.8423
22 34015991 1.9672131147495138 27.8429
22 34016124 2.255639097739104 27.8432
22 34016212 1.136363636360988 27.8433
22 34016954 1.8867924528305793 27.8447
22 34017307 1.9830028328666325 27.8454
22 34017674 1.9073569482244377 27.8461
22 34018642 1.8595041322307413 27.8479
22 34018750 1.851851851847536 27.8481
22 34018793 2.3255813953434172 27.8482
22 34019565 1.9430051813472238 27.8497
22 34020118 1.8083182640166766 27.8507
22 34020185 1.4925373134293574 27.8508
22 34020429 2.0491803278640766 27.8513
22 34020543 1.754385964939356 27.8515
22 34021352 1.9777503090232678 27.8531
22 34021461 1.8348623853168244 27.8533
22 34021876 1.9277108433690013 27.8541
22 34022284 1.715686274514513 27.8548
22 34022851 1.9400352733640853 27.8559
22 34022856 0.0 27.8559
22 34022969 2.654867256662421 27.8562
22 34023486 1.7408123791061945 27.8571
22 34023785 2.0066889632179077 27.8577
22 34023995 1.9047619047574655 27.8581
22 34024097 1.9607843137209204 27.8583
22 34024204 1.8691588785003166 27.8585
22 34026303 1.905669366365572 27.8625
22 34028460 1.9471488178029066 27.8667
22 34028976 1.9379844961195145 27.8677
22 34029107 1.52671755724835 27.8679
22 34029384 2.166064981957236 27.8685
22 34029588 1.4705882352906903 27.8688
22 34029679 2.1978021977970754 27.869
22 34029818 2.158273381289934 27.8693
22 34029948 1.5384615384579532 27.8695
22 34030186 2.100840336144485 27.87
22 34030206 0.0 27.87
22 34031333 1.9520851818974494 27.8722
22 34032005 1.9345238095245878 27.8735
22 34032439 1.8433179723541204 27.8743
22 34033373 1.9271948608130167 27.8761
22 34034255 1.927437641722892 27.8778
22 34035034 1.9255455712452592 27.8793
22 34035743 1.9746121297606345 27.8807
22 34037466 1.915264074288691 27.884
22 34043731 1.9154030327215412 27.896
22 34045229 1.86915887850506 27.8988
22 34045258 3.448275862060929 27.8989
22 34045354 2.083333333328478 27.8991
22 34046106 1.8617021276599601 27.9005
22 34046209 1.9417475728110087 27.9007
22 34046838 1.9077901430854627 27.9019
22 34047427 2.037351443119191 27.9031
22 34047444 0.0 27.9031
22 34047708 1.893939393948437 27.9036
22 34047786 1.282051282048294 27.9037
22 34047793 14.285714285680992 27.9038
22 34048916 1.869991095279304 27.9059
22 34048923 0.0 27.9059
22 34048934 0.0 27.9059
22 34048945 9.090909090887903 27.906
22 34049096 1.9867549669063147 27.9063
22 34049322 1.769911504420654 27.9067
22 34049990 1.9461077844319208 27.908
22 34050005 0.0 27.908
22 34050285 1.785714285710124 27.9085
22 34050561 2.1739130434731946 27.9091
22 34051845 0.0 27.9091
22 34053443 0.0 27.9091
22 34053620 0.0 27.9091
22 34054044 0.0 27.9091
22 34054051 0.0 27.9091
22 34056402 0.0 27.9091
22 34056545 0.0 27.9091
22 34057556 0.0 27.9091
22 34057604 0.0 27.9091
22 34057829 0.0 27.9091
22 34058236 0.0 27.9091
22 34058486 0.0 27.9091
22 34058812 0.0 27.9091
22 34058890 0.0 27.9091
22 34058993 0.0 27.9091
22 34059041 0.0 27.9091
22 34059310 0.0 27.9091
22 34059334 0.0 27.9091
22 34059487 0.0 27.9091
22 34059650 0.0 27.9091
22 34059703 0.0 27.9091
22 34059719 0.0 27.9091
22 34059752 0.0 27.9091
22 34059922 0.0 27.9091
22 34060169 0.0 27.9091
22 34060303 0.0 27.9091
22 34061053 0.0 27.9091
22 34061156 0.0 27.9091
22 34061215 0.0 27.9091
22 34061221 0.0 27.9091
22 34061251 0.0 27.9091
22 34061410 0.0 27.9091
22 34062505 0.0 27.9091
22 34063668 0.0 27.9091
22 34063909 0.0 27.9091
22 34065019 0.0 27.9091
22 34065531 0.0 27.9091
22 34066060 0.0 27.9091
22 34066384 0.0 27.9091
22 34066846 85.49783549783618 27.9486
22 34067054 5.7692307692344045 27.9498
22 34067868 5.773955773955411 27.9545
22 34068137 5.9479553903339175 27.9561
22 34068567 5.813953488375067 27.9586
22 34070425 5.75888051668457 27.9693
22 34070474 6.122448979577568 27.9696
22 34070673 6.030150753772643 27.9708
22 34070721 4.166666666656956 27.971
22 34070749 7.142857142840496 27.9712
22 34070821 5.5555555555426075 27.9716
22 34071608 0.0 27.9716
22 34071663 0.0 27.9716
22 34072009 0.0 27.9716
22 34072313 0.0 27.9716
22 34072589 0.0 27.9716
22 34073758 0.0 27.9716
22 34073833 9.33333333335895 27.9723
22 34074362 8.50661625708917 27.9768
22 34074461 8.080808080789248 27.9776
22 34075249 8.629441624367914 27.9844
22 34076085 8.492822966504383 27.9915
22 34077047 8.627858627860679 27.9998
22 34077092 8.888888888868172 28.0002
22 34077196 7.6923076922897655 28.000999999999998
22 34078341 8.558951965067275 28.0108
22 34079989 8.555825242717908 28.0249
22 34080132 9.090909090912747 28.0262
22 34080571 8.428246013672062 28.0299
22 34083987 8.577283372365109 28.0592
22 34084086 0.0 28.0592
22 34084846 0.0 28.0592
22 34085088 0.0 28.0592
22 34085462 0.0 28.0592
22 34086416 0.0 28.0592
22 34086494 0.0 28.0592
22 34087063 0.0 28.0592
22 34087553 0.0 28.0592
22 34088176 0.0 28.0592
22 34088273 0.0 28.0592
22 34089182 0.0 28.0592
22 34089260 0.0 28.0592
22 34089348 0.0 28.0592
22 34090362 0.0 28.0592
22 34090440 0.0 28.0592
22 34090873 0.0 28.0592
22 34090960 0.0 28.0592
22 34091543 0.0 28.0592
22 34091569 0.0 28.0592
22 34091748 0.0 28.0592
22 34092538 0.0 28.0592
22 34092831 0.0 28.0592
22 34093133 0.0 28.0592
22 34095499 0.0 28.0592
22 34095985 0.0 28.0592
22 34096135 0.0 28.0592
22 34096503 0.0 28.0592
22 34097765 0.0 28.0592
22 34097976 0.0 28.0592
22 34098342 0.0 28.0592
22 34098417 0.0 28.0592
22 34098919 0.0 28.0592
22 34100524 0.0 28.0592
22 34100944 0.0 28.0592
22 34101217 0.0 28.0592
22 34101885 0.0 28.0592
22 34102580 0.0 28.0592
22 34102803 0.0 28.0592
22 34103160 0.0 28.0592
22 34103214 0.0 28.0592
22 34103265 0.0 28.0592
22 34103913 0.0 28.0592
22 34103942 0.0 28.0592
22 34104154 0.0 28.0592
22 34104188 0.0 28.0592
22 34104403 0.0 28.0592
22 34104444 0.0 28.0592
22 34104482 28.947368421078657 28.0603
22 34104923 30.385487528338306 28.0737
22 34105222 30.76923076923035 28.0829
22 34106006 0.0 28.0829
22 34106384 0.0 28.0829
22 34106504 0.0 28.0829
22 34106551 0.0 28.0829
22 34106745 0.0 28.0829
22 34106827 0.0 28.0829
22 34106853 0.0 28.0829
22 34107247 0.0 28.0829
22 34107489 0.0 28.0829
22 34108174 0.0 28.0829
22 34108366 0.0 28.0829
22 34108462 0.0 28.0829
22 34108484 0.0 28.0829
22 34108835 0.0 28.0829
22 34108887 0.0 28.0829
22 34109005 0.0 28.0829
22 34109309 0.0 28.0829
22 34109963 0.0 28.0829
22 34110028 0.0 28.0829
22 34110165 0.0 28.0829
22 34110284 0.0 28.0829
22 34110580 0.0 28.0829
22 34110614 0.0 28.0829
22 34111011 0.0 28.0829
22 34111641 0.0 28.0829
22 34111978 0.0 28.0829
22 34113589 0.0 28.0829
22 34113626 8.108108108185231 28.0832
22 34113727 7.920792079189461 28.084
22 34113903 8.522727272727597 28.0855
22 34114609 8.49858356940542 28.0915
22 34117139 8.45849802371536 28.1129
22 34117145 0.0 28.1129
22 34117360 8.372093023252827 28.1147
22 34117487 8.661417322842434 28.1158
22 34117618 8.396946564893046 28.1169
22 34117778 8.750000000001812 28.1183
22 34117835 7.0175438596327675 28.1187
22 34119009 8.517887563882462 28.1287
22 34119710 8.416547788873695 28.1346
22 34119803 8.602150537652562 28.1354
22 34119866 7.9365079364894395 28.1359
22 34119898 9.37499999997815 28.1362
22 34120395 8.450704225353862 28.1404
22 34120608 8.450704225349098 28.1422
22 34121238 8.412698412701364 28.1475
22 34121243 0.0 28.1475
22 34121525 8.510638297865103 28.1499
22 34121863 8.57988165680576 28.1528
22 34121879 6.249999999985434 28.1529
22 34121935 8.928571428614061 28.1534
22 34122979 8.42911877394373 28.1622
22 34123001 9.09090909104939 28.1624
22 34123789 8.502538071064208 28.1691
22 34123827 7.894736842086863 28.1694
22 34124772 8.465608465607533 28.1774
22 34124976 8.333333333331327 28.1791
22 34125718 0.0 28.1791
22 34125816 0.0 28.1791
22 34126130 0.0 28.1791
22 34126308 0.0 28.1791
22 34127314 0.0 28.1791
22 34127504 0.0 28.1791
22 34127584 0.0 28.1791
22 34127850 0.0 28.1791
22 34128982 0.0 28.1791
22 34129570 0.0 28.1791
22 34130508 0.0 28.1791
22 34130860 0.0 28.1791
22 34130913 0.0 28.1791
22 34131153 0.0 28.1791
22 34131193 0.0 28.1791
22 34131239 0.0 28.1791
22 34131681 0.0 28.1791
22 34131736 0.0 28.1791
22 34132135 0.0 28.1791
22 34132768 0.0 28.1791
22 34132955 0.0 28.1791
22 34133402 0.0 28.1791
22 34133667 0.0 28.1791
22 34133758 0.0 28.1791
22 34133896 0.0 28.1791
22 34134039 0.0 28.1791
22 34134093 0.0 28.1791
22 34134109 0.0 28.1791
22 34134304 0.0 28.1791
22 34135007 0.0 28.1791
22 34135043 0.0 28.1791
22 34135162 0.0 28.1791
22 34135432 0.0 28.1791
22 34135472 0.0 28.1791
