indivID,Country,Location,Lat,Long,AvgDate_calBP,Sex,Cov_Autosomes,Data_Type,Publication,Contact,Group_ID,Assessment,snps_per25kb,mle_lambda_jt,mle_eps_jt,mle_lambda_marginal,nsnps,npanel
DA145.SG,Russia,Caspian steppe,47.282396,39.541034,2300.0,M,0.19899999999999998,Shotgun,DamgaardNature2018,..,Russia_Sarmatian.SG,PASS (literature),0.447265625,81.98014824659595,0.9,418.7462510573355,1855.0,240.0
DA15.SG,Kazakhstan,"Tian Shan, Central Steppe",48.48221,74.42368,2549.0,M,0.247,Shotgun,DamgaardNature2018,..,Kazakhstan_CentralSaka.SG,PASS (literature),0.72900390625,16.582548626630004,0.9,598.0835183592359,3090.0,240.0
DA161.SG,Russia,Caucasus,42.826264,44.115811,1300.0,M,0.146,Shotgun,DamgaardNature2018,..,Russia_Alan_o.SG,PASS (literature),0.3515625,36.20126207117984,0.9,868.4265522149626,1451.0,240.0
DA162.SG,Russia,Caucasus,43.217051,44.53845,1300.0,M,2.086,Shotgun,DamgaardNature2018,..,Russia_Alan.SG,PASS (literature),4.359375,65.75590265282507,0.9,371.8835755206751,18437.0,240.0
DA16.SG,Kazakhstan,"Tian Shan, Central Steppe",48.48834,74.42547,2536.0,M,1.046,Shotgun,DamgaardNature2018,..,Kazakhstan_CentralSaka.SG,PASS (literature),2.6875,42.54106167153172,0.9,314.61153275775825,11336.0,240.0
DA171.SG,Lithuania,..,55.743786,24.228036,1600.0,M,0.136,Shotgun,DamgaardNature2018,..,Lithuania_Late_Antiquity.SG,PASS (literature),0.419677734375,39.63154507017605,0.9,196.4817647965217,1762.0,240.0
DA179.SG,Kazakhstan,"Tian Shan, Central Steppe",49.04361111,73.62111111,850.0,M,1.5230000000000001,Shotgun,DamgaardNature2018,..,Kazakhstan_Kipchak1.SG,PASS (literature),3.37109375,74.83929737494668,0.9,565.0343077092397,14267.0,240.0
DA17.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,2642.0,M,0.27,Shotgun,DamgaardNature2018,..,Kazakhstan_OutCentralSaka.SG,PASS (literature),0.8037109375,10.4737968677103,0.9,367.80030272532144,3390.0,240.0
DA188.SG,Russia,Caspian steppe,50.114471,38.300882,1115.0,M,0.04,Shotgun,DamgaardNature2018,..,Russia_SaltovoMayaki.SG,PASS (literature),0.08355712890625,28.900394810800506,0.9,215.9543203438957,363.0,240.0
DA189.SG,Russia,Caspian steppe,50.476192,36.982805,1150.0,M,0.028999999999999998,Shotgun,DamgaardNature2018,..,Russia_SaltovoMayaki.SG,PASS (literature),0.06646728515625,105.12550844873138,0.9,973020.8255357062,278.0,240.0
DA190.SG,Russia,Caspian steppe,50.476192,36.982805,1250.0,M,0.07200000000000001,Shotgun,DamgaardNature2018,..,Russia_SaltovoMayaki.SG,PASS (literature),0.1427001953125,10.0,0.9,511.3064566190685,599.0,240.0
DA197.SG,Hungary,..,46.34444444,20.1625,2510.0,M,0.49,Shotgun,DamgaardNature2018,DamgaardNature2018,Hungary_Scythian.SG,PASS (literature),1.357421875,10.0,0.9,235.7417049713975,5641.0,240.0
DA198.SG,Hungary,..,46.34444444,20.1625,2514.0,M,0.672,Shotgun,DamgaardNature2018,DamgaardNature2018,Hungary_Scythian.SG,PASS (literature),1.8017578125,25.826473250914386,0.9,255.85977651885835,7656.0,240.0
DA19.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,2625.0,M,0.469,Shotgun,DamgaardNature2018,..,Kazakhstan_OutCentralSaka.SG,PASS (literature),1.26953125,19.19946483611053,0.9,359.0129286519955,5283.0,240.0
DA203.SG,Kazakhstan,"Tian Shan, Central Steppe",43.2025,76.98166667,1000.0,M,0.71,Shotgun,DamgaardNature2018,..,Kazakhstan_Karakhanid.SG,PASS (literature),1.75,43.9758970851387,0.9,693.6135291020356,7276.0,240.0
DA204.SG,Kazakhstan,"Tian Shan, Central Steppe",43.2025,76.98166667,998.0,M,1.0270000000000001,Shotgun,DamgaardNature2018,..,Kazakhstan_Karakhanid.SG,PASS (literature),2.583984375,67.02692225189088,0.9,494.07740049634714,10885.0,240.0
DA206.SG,Kazakhstan,"Tian Shan, Central Steppe",42.90194444,68.24888889,1738.0,M,1.995,Shotgun,DamgaardNature2018,..,Kazakhstan_Kangju.SG,PASS (literature),4.25390625,84.05561778297162,0.9,377.4760660804615,17966.0,240.0
DA207.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,200.0,M,0.07,Shotgun,DamgaardNature2018,..,Kazakhstan_His.SG,PASS (literature),0.1878662109375,20.983401202853262,0.9,338.72972023834984,783.0,240.0
DA208.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,200.0,M,0.063,Shotgun,DamgaardNature2018,..,Kazakhstan_His.SG,PASS (literature),0.1939697265625,10.0,0.9,217.5645974132723,831.0,240.0
DA20.SG,Kazakhstan,"Tian Shan, Central Steppe",51.63972222,74.67194444,2231.0,M,0.517,Shotgun,DamgaardNature2018,..,Kazakhstan_Nomad_Hun_Sarmatian.SG,PASS (literature),1.4560546875,71.11769965258335,0.9,555.9641952591764,6163.0,240.0
DA220.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,2200.0,M,0.41,Shotgun,DamgaardNature2018,..,Kazakhstan_Wusun.SG,PASS (literature),1.232421875,14.283054035899163,0.9,214.36227080363295,5221.0,240.0
DA221.SG,Kazakhstan,"Tian Shan, Central Steppe",43.18222222,76.41305556,2619.0,M,2.978,Shotgun,DamgaardNature2018,..,Kazakhstan_Nomad_IA.SG,PASS (literature),5.2265625,62.45534614256428,0.9,533.7146478091892,22088.0,240.0
DA222.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1100.0,M,3.404,Shotgun,DamgaardNature2018,..,Kazakhstan_Karluk.SG,PASS (literature),5.75,75.71431913495103,0.9,640.3098341514321,24266.0,240.0
DA223.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,2273.0,M,2.7569999999999997,Shotgun,DamgaardNature2018,..,Kazakhstan_Wusun.SG,PASS (literature),4.9453125,49.271402787359484,0.9,400.4373109901035,20882.0,240.0
DA224.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1613.0,M,0.96,Shotgun,DamgaardNature2018,..,Kazakhstan_OutTurk.SG,PASS (literature),2.3515625,40.96160306170468,0.9,414.15809119690135,9851.0,240.0
DA228.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1350.0,M,2.635,Shotgun,DamgaardNature2018,..,Kazakhstan_Turk.SG,PASS (literature),5.08984375,59.03925893634082,0.9,726.1191595452007,21390.0,240.0
DA229.SG,Kazakhstan,"Tian Shan, Central Steppe",42.45972222,69.69972222,1700.0,M,0.732,Shotgun,DamgaardNature2018,..,Kazakhstan_Kangju.SG,PASS (literature),1.828125,36.198198997788005,0.9,402.86940267149674,7635.0,240.0
DA230.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1100.0,M,1.275,Shotgun,DamgaardNature2018,..,Kazakhstan_Karluk.SG,PASS (literature),3.12890625,38.90941532024707,0.9,520.007615254626,13137.0,240.0
DA23.SG,Kazakhstan,"Tian Shan, Central Steppe",52.6925,62.64722222,852.0,M,2.05,Shotgun,DamgaardNature2018,..,Kazakhstan_Kipchak2.SG,PASS (literature),4.41015625,50.43700461418089,0.9,622.1485945875417,18671.0,240.0
DA243.SG,Russia,Caucasus,43.958649,42.587303,1050.0,M,3.11,Shotgun,DamgaardNature2018,..,Russia_Alan.SG,PASS (literature),5.2421875,82.10832862948753,0.9,356.99333394610017,22157.0,240.0
DA27.SG,Kazakhstan,"Tian Shan, Central Steppe",52.836944,62.893611,1516.0,M,1.9980000000000002,Shotgun,DamgaardNature2018,..,Kazakhstan_Nomad_Hun_Sarmatian.SG,PASS (literature),4.14453125,53.916595878656004,0.9,589.1182225214628,17376.0,240.0
DA28.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,550.0,M,3.958,Shotgun,DamgaardNature2018,..,Kazakhstan_GoldenHordeAsian.SG,PASS (literature),6.0546875,106.5267282951914,0.9,673.2668413617455,25580.0,240.0
DA29.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,550.0,M,1.115,Shotgun,DamgaardNature2018,..,Kazakhstan_GoldenHordeEuro.SG,PASS (literature),2.74609375,36.051483067504975,0.9,270.23641012671516,11572.0,240.0
DA2.SG,Russia,"Siberia, Tungus & Eastern Steppe",54.67583333,90.85361111,2818.0,M,1.057,Shotgun,DamgaardNature2018,..,Russia_Tagar.SG,PASS (literature),2.748046875,57.21642142471721,0.9,324.12552678823926,11613.0,240.0
DA30.SG,Kazakhstan,"Tian Shan, Central Steppe",51.695,65.67138889,1965.0,M,1.181,Shotgun,DamgaardNature2018,..,Kazakhstan_Sarmatian.SG,PASS (literature),2.236328125,10.0,0.9,355.04504338716987,9302.0,240.0
DA31.SG,Armenia,Caucasus,40.52027778,44.93083333,3200.0,M,0.331,Shotgun,DamgaardNature2018,..,Armenia_LchashenMetsamor.SG,PASS (literature),0.8759765625,10.0,0.9,290.5616846470812,3656.0,240.0
DA385.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.50138889,75.79472222,1467.0,M,2.229,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),4.6328125,51.314869057228755,0.9,474.32413721099243,19481.0,240.0
DA39.SG,Mongolia,"Siberia, Tungus & Eastern Steppe",48.01777778,101.3533333,1990.0,M,1.9980000000000002,Shotgun,DamgaardNature2018,..,Mongolia_XiongNu.SG,PASS (literature),3.732421875,102.38675069738474,0.9,919.7661373838487,15600.0,240.0
DA41.SG,Mongolia,"Siberia, Tungus & Eastern Steppe",49.27444444,101.7158333,2173.0,M,0.7759999999999999,Shotgun,DamgaardNature2018,..,Mongolia_XiongNu_WE.SG,PASS (literature),1.525390625,41.58361620533945,0.9,795.1108641178781,6315.0,240.0
DA43.SG,Mongolia,"Siberia, Tungus & Eastern Steppe",42.52583333,105.18,2100.0,M,1.608,Shotgun,DamgaardNature2018,..,Mongolia_XiongNu.SG,PASS (literature),3.46875,19.44092224270049,0.9,922.5834906370824,14531.0,240.0
DA45.SG,Mongolia,"Siberia, Tungus & Eastern Steppe",42.52583333,105.18,2062.0,M,8.669,Shotgun,DamgaardNature2018,..,Mongolia_XiongNu.SG,PASS (literature),7.48046875,74.79633356118391,0.9,1042.3223610314635,31581.0,240.0
DA47.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,2122.0,M,1.5,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),2.908203125,52.93496782341358,0.9,354.59117489074237,12196.0,240.0
DA48.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,2200.0,M,0.158,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),0.321044921875,26.070712671752382,0.9,449.33704286389656,1328.0,240.0
DA49.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,2218.0,M,0.35,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),0.97021484375,42.18502588457548,0.9,309.7905361999642,4067.0,240.0
DA4.SG,Russia,"Siberia, Tungus & Eastern Steppe",54.67583333,90.85361111,2850.0,M,0.745,Shotgun,DamgaardNature2018,..,Russia_Tagar.SG,PASS (literature),2.0859375,66.35872933664145,0.9,330.88097136483964,8813.0,240.0
DA51.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,2242.0,M,0.746,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),1.9482421875,15.762871988222233,0.9,303.4550648959028,8217.0,240.0
DA52.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,1484.0,M,0.46,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),1.263671875,10.0,0.9,475.414354733823,5328.0,240.0
DA54.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,1615.0,M,0.203,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),0.497314453125,37.31916802918251,0.9,444.7988994313794,2101.0,240.0
DA55.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.42805556,75.32972222,2005.0,M,0.867,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),1.6103515625,36.72967961502184,0.9,404.1827204145247,6664.0,240.0
DA56.SG,Kyrgyzstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,2048.0,M,1.492,Shotgun,DamgaardNature2018,..,Kyrgyzstan_OutTianShanSaka.SG,PASS (literature),3.580078125,45.65265677926825,0.9,434.02328474005884,15028.0,240.0
DA57.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.49972222,75.80416667,2072.0,M,1.005,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),2.548828125,69.19688399909656,0.9,386.6178211025745,10785.0,240.0
DA58.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.49972222,75.80416667,2071.0,M,0.857,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG,PASS (literature),2.2578125,13.778994011104349,0.9,425.67703178212435,9570.0,240.0
DA59.SG,Kyrgyzstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,2157.0,M,0.705,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanSaka.SG_brother.DA57.SG,PASS (literature),1.978515625,43.5425246285882,0.9,372.84476986615925,8280.0,240.0
DA5.SG,Russia,"Siberia, Tungus & Eastern Steppe",54.67583333,90.85361111,2850.0,M,0.485,Shotgun,DamgaardNature2018,..,Russia_Tagar.SG,PASS (literature),1.376953125,25.064193476229264,0.9,256.51760817564764,5791.0,240.0
DA65.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.50138889,75.79472222,1511.0,M,0.278,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),0.69775390625,10.0,0.9,455.2477540089081,2883.0,240.0
DA73.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.50138889,75.79472222,1653.0,M,0.632,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),1.6201171875,72.95112191706076,0.9,407.37645474485817,6834.0,240.0
DA74.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.50138889,75.79472222,1511.0,M,0.917,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),2.224609375,27.194492167264954,0.9,293.68974369946653,9468.0,240.0
DA7.SG,Russia,"Siberia, Tungus & Eastern Steppe",54.67583333,90.85361111,2850.0,M,0.5720000000000001,Shotgun,DamgaardNature2018,..,Russia_Tagar.SG,PASS (literature),1.552734375,27.85763889490674,0.9,295.6359043008723,6589.0,240.0
DA81.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.615,74.98583333,1692.0,M,2.095,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),4.125,75.13913404467122,0.9,365.70220809844295,17406.0,240.0
DA85.SG,Kyrgyzstan,"Tian Shan, Central Steppe",41.615,74.98583333,1696.0,M,1.851,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),3.94921875,63.06458777965327,0.9,431.93690935571317,16677.0,240.0
DA86.SG,Kyrgyzstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1470.0,M,0.519,Shotgun,DamgaardNature2018,..,Kyrgyzstan_Turk.SG,PASS (literature),1.2763671875,27.0376019847139,0.9,533.5171197005512,5321.0,240.0
DA87.SG,Kazakhstan,"Tian Shan, Central Steppe",52.64305556,76.71055556,1262.0,M,0.26899999999999996,Shotgun,DamgaardNature2018,..,Kazakhstan_Kimak.SG,PASS (literature),0.759765625,11.1969383069511,0.9,479.7857322377299,3144.0,240.0
DA89.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1206.0,M,0.381,Shotgun,DamgaardNature2018,..,Kazakhstan_Turk.SG,PASS (literature),0.93359375,35.13677325896134,0.9,634.9373336243508,3871.0,240.0
DA92.SG,Kazakhstan,"Tian Shan, Central Steppe",52.17388889,77.03972222,1931.0,M,0.36700000000000005,Shotgun,DamgaardNature2018,..,Kazakhstan_Nomad_IA.SG,PASS (literature),1.068359375,13.052630821109254,0.9,467.18196134219824,4511.0,240.0
DA93.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1127.0,M,1.456,Shotgun,DamgaardNature2018,..,Kazakhstan_Medieval_Nomad.SG,PASS (literature),3.494140625,57.96792229534007,0.9,497.61399651085827,14721.0,240.0
DA94.SG,Kazakhstan,"Tian Shan, Central Steppe",43.06861111,68.24888889,1000.0,M,0.28800000000000003,Shotgun,DamgaardNature2018,..,Kazakhstan_Medieval_Nomad.SG,PASS (literature),0.78662109375,24.175492949025546,0.9,466.7261775260131,3317.0,240.0
DA95.SG,Kazakhstan,"Tian Shan, Central Steppe",52.61805556,76.74944444,1619.0,M,1.9980000000000002,Shotgun,DamgaardNature2018,..,Kazakhstan_Nomad_HP.SG,PASS (literature),4.203125,74.58504048108189,0.9,715.3046581242703,17719.0,240.0
DA96.SG,Kyrgyzstan,"Tian Shan, Central Steppe",42.156944,77.405556,1626.0,M,0.941,Shotgun,DamgaardNature2018,..,Kyrgyzstan_TianShanHun.SG,PASS (literature),2.46484375,23.26891979117653,0.9,405.3768491269769,10378.0,240.0
BOT14.SG,Kazakhstan,Botai,53.16666667,67.66666667,5264.0,M,2.965509,Shotgun,DamgaardScience2018,..,Kazakhstan_Eneolithic_Botai.SG,PASS (literature),6.0546875,68.05265833764737,0.9,464.66319619314083,25582.0,240.0
BOT15.SG,Kazakhstan,Botai,53.16666667,67.66666667,5135.0,M,2.4134860000000002,Shotgun,DamgaardScience2018,..,Kazakhstan_Botai.SG,PASS (literature),5.53515625,69.43333114316704,0.9,331.25272108947706,23426.0,240.0
DA245.SG,Russia,Shamanka II,51.698333,103.703056,7941.0,M,2.2,Shotgun,DamgaardScience2018,..,Russia_Shamanka_Eneolithic.SG,PASS (literature),4.60546875,84.79096369562035,0.9,621.0261484738749,19496.0,240.0
DA247.SG,Russia,Shamanka II,51.698333,103.703056,7701.0,M,2.4,Shotgun,DamgaardScience2018,..,Russia_Shamanka_Eneolithic.SG,PASS (literature),4.90625,72.09018695098136,0.9,687.2459905834639,20766.0,240.0
DA248.SG,Russia,Shamanka II,51.698333,103.703056,7645.0,M,2.3,Shotgun,DamgaardScience2018,..,Russia_Shamanka_Eneolithic.SG,PASS (literature),4.5234375,59.46229585357433,0.9,777.1669497331214,19065.0,240.0
DA250.SG,Russia,Shamanka II,51.698333,103.703056,7392.0,M,0.9,Shotgun,DamgaardScience2018,..,Russia_Shamanka_Eneolithic.SG,PASS (literature),2.359375,36.97917324913724,0.9,662.314467714328,9971.0,240.0
DA251.SG,Russia,Shamanka II,51.698333,103.703056,7336.0,M,0.6,Shotgun,DamgaardScience2018,..,Russia_Shamanka_Eneolithic.SG,PASS (literature),1.6640625,76.58772377293347,0.9,672.8710599360896,7021.0,240.0
DA334.SG,Russia,Shamanka II,51.698333,103.703056,4121.0,M,0.5,Shotgun,DamgaardScience2018,..,Russia_Shamanka_EBA.SG,PASS (literature),1.5400390625,48.86402140525282,0.9,651.9208917509206,6490.0,240.0
DA335.SG,Russia,Shamanka II,51.698333,103.703056,4200.0,M,0.5,Shotgun,DamgaardScience2018,..,Russia_Shamanka_EBA.SG,PASS (literature),1.3701171875,45.47482921096421,0.9,708.9080863853736,5742.0,240.0
DA336.SG,Russia,Shamanka II,51.698333,103.703056,4200.0,M,0.7,Shotgun,DamgaardScience2018,..,Russia_Shamanka_EBA.SG,PASS (literature),1.904296875,,,630.9029367117333,8070.0,240.0
DA337.SG,Russia,Shamanka II,51.698333,103.703056,4331.0,M,1.1,Shotgun,DamgaardScience2018,..,Russia_Shamanka_EBA.SG,PASS (literature),2.84765625,64.69461741834317,0.9,712.5427286656665,12027.0,240.0
DA338.SG,Russia,Shamanka II,51.698333,103.703056,4200.0,M,0.4,Shotgun,DamgaardScience2018,..,Russia_Shamanka_EBA.SG_brother.DA336.SG,PASS (literature),1.259765625,10.496984665120364,0.9,632.2245890651396,5334.0,240.0
DA339.SG,Russia,Shamanka II,51.698333,103.703056,4040.0,M,0.3,Shotgun,DamgaardScience2018,..,Russia_Shamanka_EBA.SG,PASS (literature),0.94287109375,13.35958820209451,0.9,593.6691578514959,3979.0,240.0
DA345.SG,Russia,Ust'-Ida,53.188889,103.368056,5456.0,M,1.0,Shotgun,DamgaardScience2018,..,Russia_UstIda_LN.SG,PASS (literature),2.642578125,55.46015713762233,0.9,711.4924204489579,11143.0,240.0
DA354.SG,Russia,Kurma XI,53.179167,106.962778,4626.0,M,0.2,Shotgun,DamgaardScience2018,..,Russia_Kurma_EBA_o.SG,PASS (literature),0.61669921875,12.887493204192884,0.9,747.8660863923069,2584.0,240.0
DA355.SG,Russia,Ust'-Ida,53.188889,103.368056,5461.0,M,0.4,Shotgun,DamgaardScience2018,..,Russia_UstIda_LN.SG,PASS (literature),1.0673828125,17.481308365577103,0.9,638.5199593198998,4510.0,240.0
DA357.SG,Russia,Lokomotiv,52.286944,104.249167,7803.0,M,0.4,Shotgun,DamgaardScience2018,..,Russia_Lokomotiv_Eneolithic.SG,PASS (literature),1.0859375,27.919309775780214,0.9,521.3721449975844,4558.0,240.0
DA359.SG,Russia,Lokomotiv,52.286944,104.249167,7559.0,M,0.7,Shotgun,DamgaardScience2018,..,Russia_Lokomotiv_Eneolithic.SG,PASS (literature),1.8779296875,45.69166458588533,0.9,653.9264041946687,7967.0,240.0
DA362.SG,Russia,Shamanka II,51.698333,103.703056,7242.0,M,1.1,Shotgun,DamgaardScience2018,..,Russia_Shamanka_Eneolithic.SG,PASS (literature),2.740234375,53.870594677482295,0.9,686.3976613466637,11545.0,240.0
DA379_final.SG,Turkmenistan,Kara-Depe,37.60098,59.328411,5147.0,M,0.032095,Shotgun,DamgaardScience2018,..,Turkmenistan_C_Namazga_1d.rel.DA380.SG,PASS (literature),0.132080078125,19.268745621819008,0.9,420.988435608088,554.0,240.0
DA381_final.SG,Turkmenistan,Geoksyur,37.1907,61.0343,5181.0,M,0.48819700000000005,Shotgun,DamgaardScience2018,..,Turkmenistan_C_Namazga.SG,PASS (literature),1.71484375,30.976477236759692,0.9,522.9893934465824,7158.0,240.0
DA382_final.SG,Turkmenistan,Takhirbai 3,38.718548,61.692287,2806.0,M,1.7901349999999998,Shotgun,DamgaardScience2018,..,Turkmenistan_IA.SG,PASS (literature),4.6015625,58.04865798641656,0.9,479.71516682334465,19397.0,240.0
MA2200_final.SG,Turkey,Kalehöyük ,39.345805,33.78813,3800.0,M,1.633517,Shotgun,DamgaardScience2018,..,Anatolia_MLBA.SG,PASS (literature),4.5078125,75.7776576773061,0.9,336.23258104210214,18988.0,240.0
MA2205_final.SG,Turkey,Kalehöyük ,39.345805,33.78813,3800.0,M,0.596644,Shotgun,DamgaardScience2018,..,Anatolia_MLBA.SG,PASS (literature),2.015625,36.610611427506115,0.9,346.40383280760756,8508.0,240.0
MA2208_final.SG,Turkey,Kalehöyük ,39.345805,33.78813,3800.0,M,0.076288,Shotgun,DamgaardScience2018,..,Anatolia_MLBA.SG,PASS (literature),0.297607421875,36.48418209626868,0.9,695.1105237793121,1253.0,240.0
MA2212_final.SG,Turkey,Ovaören,38.629306,34.297718,4700.0,M,0.6567470000000001,Shotgun,DamgaardScience2018,..,Anatolia_EBA.SG,PASS (literature),2.236328125,15.846950520144741,0.9,364.409755913314,9433.0,240.0
RISE662.SG,Russia,Okunev Ulus,53.547806,91.02565,4070.0,M,0.6,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),1.365234375,10.01117080937859,0.9,533.2009752635183,5800.0,240.0
RISE664.SG,Russia,Okunev Ulus,53.547806,91.02565,4283.0,M,4.6,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),6.5078125,103.71659718363838,0.9,628.6101658480958,27484.0,240.0
RISE670.SG,Russia,Verkhni Askiz,53.156486,90.207811,3963.0,M,0.7,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),1.8486328125,25.83342554426505,0.9,459.60438420856485,7874.0,240.0
RISE672.SG,Russia,Verkhni Askiz,53.156486,90.207811,4300.0,M,1.2,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),2.8671875,65.0887401179836,0.9,569.9075128496601,12073.0,240.0
RISE673.SG,Russia,Verkhni Askiz,53.156486,90.207811,4300.0,M,0.1,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG_1d.rel.RISE515.SG,PASS (literature),0.3857421875,35.62749957408325,0.9,591.1322985497751,1677.0,240.0
RISE674.SG,Russia,Verkhni Askiz,53.156486,90.207811,4079.0,M,2.6,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),5.0859375,55.776715557670094,0.9,480.84990499453255,21498.0,240.0
RISE675.SG,Russia,Uybat V,53.708561,90.359808,4555.0,M,0.5,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),1.5732421875,15.394591041086626,0.9,576.7435901415479,6617.0,240.0
RISE683.SG,Russia,Uybat V,53.708561,90.359808,3977.0,M,2.0,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),3.80078125,35.83564728559839,0.9,493.8839182774048,15853.0,240.0
RISE718.SG,Russia,"Syda 5, Tumen",54.371767,91.506856,4411.0,M,0.8,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo_brother.I2078.SG,PASS (literature),2.076171875,33.643246423679294,0.9,437.22773081195146,8738.0,240.0
RISE719.SG,Russia,"Syda 5, Tumen",54.371767,91.506856,4300.0,M,0.6,Shotgun,DamgaardScience2018,..,Russia_BA_Okunevo.SG,PASS (literature),1.7158203125,10.285704930420577,0.9,447.29447872613173,7258.0,240.0
AED106.SG,Germany,"Bavaria, Altenerding- Klettham ",..,..,1455.0,M,0.1485,Shotgun,VeeramahPNAS2018,..,Germany_EMedieval.SG,PASS (literature),0.5029296875,19.136881695286604,0.9,263.1044510481569,2159.0,240.0
AED249.SG,Germany,"Bavaria, Altenerding- Klettham ",..,..,1455.0,M,0.1477,Shotgun,VeeramahPNAS2018,..,Germany_EMedieval.SG,PASS (literature),0.494384765625,18.22871837578928,0.9,183.68835696825138,2066.0,240.0
AED92b.SG,Germany,"Bavaria, Altenerding- Klettham ",..,..,1455.0,M,0.092,Shotgun,VeeramahPNAS2018,..,Germany_EMedieval.SG,PASS (literature),0.275146484375,12.07466140785809,0.9,184.99910190292718,1158.0,240.0
Alh10.SG,Germany,"Bavaria, Altheim ",..,..,1489.0,M,0.8573,Shotgun,VeeramahPNAS2018,..,Germany_EMedieval.SG,PASS (literature),7.50390625,84.0708344298522,0.9,999999.9704190633,31729.0,240.0
Alh1.SG,Germany,"Bavaria, Altheim ",..,..,1500.0,M,0.8547,Shotgun,VeeramahPNAS2018,..,Germany_EMedieval.SG,PASS (literature),6.2265625,,,240.80113582734944,26269.0,240.0
BIM37b.SG,Germany,"Bavaria, Barbing-Irlmauth ",..,..,1350.0,M,0.1123,Shotgun,VeeramahPNAS2018,..,Germany_EMedieval.SG,PASS (literature),0.37158203125,10.0,0.9,187.50839800105953,1554.0,240.0
